Brand,Model,Price,Released,Mass,Platform,Operating System,CPU Clock,Processor,Processor Score,RAM Capacity (converted),Non-volatile Memory Capacity (converted),RAM Type,Display Diagonal,Resolution,Pixel Density,Display Type,Graphical Controller,GPU Scores,Microphone(s),Loudpeaker(s):,Audio Output:,Expansion Interfaces,USB Connector,Max. Charging Power:,Nominal Battery Capacity,Image Sensor Pixel Size,No. of effective pixels,Aperture (W),Camera Extra Functions,Camera Extra Feat.,Secondary No. of pixels,Built-in compass,Built-in gyroscope,Voice Command,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition,Barometer,In-screen fingerprint sensor,Hall,Heart rate sensor,Fingerprint sensor,Light sensor,Proximity sensor,Step counter,Display_Score,Performance_Score,Camera_Score,Battery_Score,Camera Prefs,Battery Prefs,Performance Prefs,Display Prefs
Oppo,Realme 5s Dual SIM TD-LTE V1 IN TH 64GB RMX1925,10999,19-Dec,198,Android,Google Android 9.0 (Pie),2000,Snapdragon 665,143390,4,64,4,165.1,720x1600,270,0,Qualcomm Adreno 610,24816,2,1,1,1,0,10,5000,0.8,48,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",17,13.1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,196206,7466.666667,15000,984872.6667,1730672.667,19670066.67,2918672.667
Oppo,Realme 6 Premium Edition Dual SIM TD-LTE V1 IN ID SG TH TR 128GB RMX2001,14580,20-Mar,191,Android,Google Android 10 (Q),2050,Helio G90T,278615,8,128,4,165,1080x2400,405,0,ARM Mali-G76 MP4,37800,2,1,1,1,1,30,4300,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,15.9,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,40500,348915,7466.666667,34300,1170381.667,3826881.667,34973766.67,4440681.667
Oppo,Realme 6 Pro Premium Edition Dual SIM TD-LTE V1 IN ID TR PK TH 128GB RMX2061,19999,20-Mar,195,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,8,128,4,166.4,1080x2400,402,0,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4300,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40200,358344,7466.666667,34300,1179510.667,3836010.667,35916366.67,4420110.667
Oppo,Realme 6 Pro Standard Edition Dual SIM TD-LTE V1 IN 64GB RMX2061,17099,20-Mar,195,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,64,4,166.4,1080x2400,402,0,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4300,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40200,356344,7466.666667,34300,1177510.667,3834010.667,35716366.67,4418110.667
Oppo,Realme 6 Pro Standard Edition Dual SIM TD-LTE V1 IN ID TR PK TH 128GB RMX2061,20590,20-Mar,195,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,128,4,166.4,1080x2400,402,0,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4300,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40200,356344,7466.666667,34300,1177510.667,3834010.667,35716366.67,4418110.667
Oppo,Realme 6 Standard Edition Dual SIM TD-LTE V1 IN 64GB RMX2001,13999,20-Mar,191,Android,Google Android 10 (Q),2050,Helio G90T,278615,4,64,4,165,1080x2400,405,0,ARM Mali-G76 MP4,37800,2,1,1,1,1,30,4300,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,15.9,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,40500,344915,7466.666667,34300,1166381.667,3822881.667,34573766.67,4436681.667
Oppo,Realme 6 Standard Edition Dual SIM TD-LTE V1 IN ID SG TH TR 128GB RMX2001,14391,20-Mar,191,Android,Google Android 10 (Q),2050,Helio G90T,278615,6,128,4,165,1080x2400,405,0,ARM Mali-G76 MP4,37800,2,1,1,1,1,30,4300,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,15.9,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,40500,346915,7466.666667,34300,1168381.667,3824881.667,34773766.67,4438681.667
Oppo,Realme 7 Pro Premium Edition Dual SIM TD-LTE V1 IN 128GB RMX2170,21999,20-Oct,182,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,8,128,4,162.6,1080x2400,411,1,Qualcomm Adreno 618,52700,2,2,1,1,1,65,4500,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,41101,358344,7466.666667,69500,1215611.667,7356911.667,35952467.67,4545410.667
Oppo,Realme 7 Pro Standard Edition Dual SIM TD-LTE V1 IN 128GB RMX2170,19791,20-Oct,182,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,128,4,162.6,1080x2400,411,1,Qualcomm Adreno 618,52700,2,2,1,1,1,65,4500,0.8,64.4,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,41101,356344,7466.666667,69500,1213611.667,7354911.667,35752467.67,4543410.667
Oppo,Realme 7i Dual SIM TD-LTE V1 IN 128GB RMX2103,12999,20-Oct,188,Android,Google Android 10 (Q),2000,Snapdragon 662,175239,4,128,4,165.1,720x1600,270,0,Qualcomm Adreno 610,24816,2,1,1,1,1,18,5000,0.8,64.2,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,27000,228055,7466.666667,23000,1024721.667,2562521.667,22862966.67,2958521.667
Oppo,Realme 7i Dual SIM TD-LTE V1 IN 64GB RMX2103,11547,20-Oct,188,Android,Google Android 10 (Q),2000,Snapdragon 662,175239,4,64,4,165.1,720x1600,270,0,Qualcomm Adreno 610,24816,2,1,1,1,1,18,5000,0.8,64.2,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,27000,228055,7466.666667,23000,1024721.667,2562521.667,22862966.67,2958521.667
Oppo,Realme C12 2020 Dual SIM TD-LTE V1 IN ID 32GB RMX2189,8590,20-Aug,209,Android,Google Android 10 (Q),2300,Helio G35,107316,3,32,4,165,720x1600,270,0,PowerVR GE8320,11243,2,1,1,1,0,10,6000,0.8,13,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",11,5,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,148559,6254.545455,16000,817013.5455,1781813.545,14905154.55,2870813.545
Oppo,Realme C15 2020 Premium Edition Dual SIM TD-LTE V1 IN ID 64GB RMX2186,9886,20-Aug,209,Android,Google Android 10 (Q),2300,Helio G35,107316,4,64,4,165,720x1600,270,0,PowerVR GE8320,11243,2,1,1,1,0,18,6000,1.2,13,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",11,8,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,149559,6654.545455,24000,866013.5455,2583213.545,15013554.55,2880213.545
Oppo,Realme C15 2020 Standard Edition Dual SIM TD-LTE V1 IN ID 64GB RMX2186,8910,20-Aug,209,Android,Google Android 10 (Q),2300,Helio G35,107316,3,64,4,165,720x1600,270,0,PowerVR GE8320,11243,2,1,1,1,0,18,6000,1.2,13,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",11,8,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,148559,6654.545455,24000,865013.5455,2582213.545,14913554.55,2879213.545
Oppo,Realme C2 Premium Edition Dual SIM TD-LTE IN 32GB RMX1941,7499,19-May,166,Android,Google Android 9.0 (Pie),2000,Helio P22,75418,3,32,4,154.9,720x1560,282,0,PowerVR GE8320,11243,2,1,1,1,0,10,4000,1.25,13,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",14,4.9,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,28200,113661,6704.545455,14000,826315.5455,1548565.545,11415004.55,2954365.545
Oppo,Realme C2 Standard Edition Dual SIM TD-LTE IN 32GB RMX1941,6999,19-May,166,Android,Google Android 9.0 (Pie),2000,Helio P22,75418,2,32,4,154.9,720x1560,282,0,PowerVR GE8320,11243,2,1,1,1,0,10,4000,1.25,13,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",14,4.9,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,28200,112661,6704.545455,14000,825315.5455,1547565.545,11315004.55,2953365.545
Oppo,Realme C2 Standard Edition Dual SIM TD-LTE IN ID 16GB RMX1945,6499,19-May,166,Android,Google Android 9.0 (Pie),2000,Helio P22,75418,2,16,4,154.9,720x1560,282,0,PowerVR GE8320,11243,2,1,1,1,0,10,4000,1.25,13,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",14,4.9,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,28200,112661,6704.545455,14000,825315.5455,1547565.545,11315004.55,2953365.545
Oppo,Realme C3 Standard Edition Dual SIM TD-LTE IN 32GB RMX2027 / C3i,7830,20-Feb,195,Android,Google Android 10 (Q),2000,Helio G70,193895,3,32,4,165.1,720x1600,270,0,ARM Mali-G52 MP2,23875,2,1,1,1,0,10,5000,1.25,12,1.8,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",14,5,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,27000,244770,7916.666667,15000,1078436.667,1779686.667,24526916.67,2967686.667
Oppo,Realme C3 Standard Edition Dual SIM TD-LTE IN 64GB RMX2027 / C3i,9779,20-Feb,195,Android,Google Android 10 (Q),2000,Helio G70,193895,4,64,4,165.1,720x1600,270,0,ARM Mali-G52 MP2,23875,2,1,1,1,0,10,5000,1.25,12,1.8,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",14,5,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,27000,245770,7916.666667,15000,1079436.667,1780686.667,24626916.67,2968686.667
Oppo,Realme Narzo 10 Dual SIM TD-LTE IN 128GB RMX2040,12899,20-May,195,Android,Google Android 10 (Q),2000,Helio G80,199660,4,128,4,165.1,720x1600,270,0,ARM Mali-G52 MP2,23875,2,1,1,1,1,18,5000,0.8,48,1.8,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,251535,7466.666667,23000,1048201.667,2586001.667,25210966.67,2982001.667
Oppo,Realme Narzo 10A Dual SIM TD-LTE IN 32 GB RMX2020,9441,20-May,195,Android,Google Android 10 (Q),2000,Helio G70,193895,3,32,4,165.1,720x1600,270,0,ARM Mali-G52 MP2,23875,2,1,1,1,0,10,5000,1.25,12,1.8,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",13,4.9,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,244770,7916.666667,15000,1078436.667,1779686.667,24526916.67,2967686.667
Oppo,Realme Narzo 20 Dual SIM TD-LTE IN 128GB RMX2193,13199,20-Sep,208,Android,Google Android 10 (Q),2000,Helio G85,193180,4,128,4,165.6,720x1600,269,0,ARM Mali-G52 MP2,23875,2,1,1,1,1,18,6000,0.8,48,1.79,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,8,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,26900,245055,7503.910615,24000,1046346.062,2679458.911,24563903.91,2966558.911
Oppo,Realme Narzo 20 Dual SIM TD-LTE IN 64GB RMX2193,12199,20-Sep,208,Android,Google Android 10 (Q),2000,Helio G85,193180,4,64,4,165.6,720x1600,269,0,ARM Mali-G52 MP2,23875,2,1,1,1,1,18,6000,0.8,48,1.79,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,8,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,26900,245055,7503.910615,24000,1046346.062,2679458.911,24563903.91,2966558.911
Oppo,Realme Narzo 20 Pro Dual SIM TD-LTE V1 IN 128GB RMX2161,15999,20-Oct,191,Android,Google Android 10 (Q),2050,Helio G95,293827,8,128,4,165.1,1080x2400,405,0,ARM Mali-G76 MP4,37800,2,1,1,1,1,65,4500,0.8,48,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40500,364127,7466.666667,69500,1220793.667,7362093.667,36530166.67,4491093.667
Oppo,Realme Narzo 20 Pro Dual SIM TD-LTE V1 IN 64GB RMX2161,13999,20-Oct,191,Android,Google Android 10 (Q),2050,Helio G95,293827,6,64,4,165.1,1080x2400,405,0,ARM Mali-G76 MP4,37800,2,1,1,1,1,65,4500,0.8,48,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40500,362127,7466.666667,69500,1218793.667,7360093.667,36330166.67,4489093.667
Oppo,Realme Narzo 20A Dual SIM TD-LTE V1 IN 32GB RMX2050,9109,20-Oct,195,Android,Google Android 10 (Q),2000,Snapdragon 665,143390,3,32,3,165.1,720x1600,270,0,Qualcomm Adreno 610,24816,2,1,1,1,0,10,5000,1.25,12,1.8,"EIS
 , EIS (video)
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,8,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,194206,7916.666667,15000,1027872.667,1729122.667,19470516.67,2917122.667
Oppo,Realme Narzo 20A Dual SIM TD-LTE V1 IN 64GB RMX2050,9899,20-Oct,195,Android,Google Android 10 (Q),2000,Snapdragon 665,143390,4,64,3,165.1,720x1600,270,0,Qualcomm Adreno 610,24816,2,1,1,1,0,10,5000,1.25,12,1.8,"EIS
 , EIS (video)
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,8,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,27000,195206,7916.666667,15000,1028872.667,1730122.667,19570516.67,2918122.667
Oppo,Realme X Premium Edition Dual SIM TD-LTE APAC 128GB RMX1903,20999,19-Jul,191,Android,Google Android 9.0 (Pie),2208,Snapdragon 710,215043,8,128,4,165.9,1080x2340,395,1,Qualcomm Adreno 616,38288.5,2,1,1,0,1,20,3765,0.8,48,1.7,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,39501,287411.5,7858.823529,23765,1136559.853,2711271.324,28812274.82,4269135.324
Oppo,Realme X Standard Edition Dual SIM TD-LTE APAC 128GB RMX1901,17799,19-Jul,191,Android,Google Android 9.0 (Pie),2208,Snapdragon 710,215043,4,128,4,165.9,1080x2340,395,1,Qualcomm Adreno 616,38288.5,2,1,1,0,1,20,3765,0.8,48,1.7,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,39501,283411.5,7858.823529,23765,1132559.853,2707271.324,28412274.82,4265135.324
Oppo,Realme X2 Premium Edition Global Dual SIM TD-LTE 128GB RMX1991,20999,19-Oct,182,Android,Google Android 9.0 (Pie),2200,Snapdragon 730G,274094,8,128,4,162.6,1080x2340,403,1,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,32,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40301,360794,7466.666667,34000,1181761.667,3808561.667,36161167.67,4432360.667
Oppo,Realme X2 Pro 128GB,31999,19-Dec,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,12,128,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,622981,7466.666667,54000,1463848.667,6070648.667,62399767.67,4704547.667
Oppo,Realme X2 Pro 256GB,35998,19-Dec,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,12,256,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,622981,7466.666667,54000,1463848.667,6070648.667,62399767.67,4704547.667
Oppo,Realme X2 Pro 64GB 6GB,27441,19-Dec,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,12,64,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,622981,7466.666667,54000,1463848.667,6070648.667,62399767.67,4704547.667
Oppo,Realme X2 Pro Master Edition Global Dual SIM TD-LTE 256GB RMX1931,36999,19-Dec,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,12,256,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,622981,7466.666667,54000,1463848.667,6070648.667,62399767.67,4704547.667
Oppo,Realme X2 Pro Premium Edition Global Dual SIM TD-LTE 128GB RMX1931,31999,19-Nov,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,8,128,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,618981,7466.666667,54000,1459848.667,6066648.667,61999767.67,4700547.667
Oppo,Realme X2 Pro Premium Edition Global Dual SIM TD-LTE 256GB RMX1931,35998,19-Nov,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,12,256,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,622981,7466.666667,54000,1463848.667,6070648.667,62399767.67,4704547.667
Oppo,Realme X2 Pro Standard Edition Global Dual SIM TD-LTE 64GB RMX1931,27441,19-Nov,199,Android,Google Android 9.0 (Pie),2956,Snapdragon 855 Plus,470592,6,64,4,166.3,1080x2400,402,1,Qualcomm Adreno 640,106829,2,2,1,0,1,50,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,15.9,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40201,616981,7466.666667,54000,1457848.667,6064648.667,61799767.67,4698547.667
Oppo,Realme X2 Standard Edition Global Dual SIM TD-LTE 128GB RMX1991,21990,19-Oct,182,Android,Google Android 9.0 (Pie),2200,Snapdragon 730G,274094,6,128,4,162.6,1080x2340,403,1,Qualcomm Adreno 618,52700,2,1,1,1,1,30,4000,0.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",16,32,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,40301,358794,7466.666667,34000,1179761.667,3806561.667,35961167.67,4430360.667
